pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2022-09-14,82.2,-1.94,6.39,"Cruz, Oneil",665833,608652,,foul,NA,NA,NA,NA,6,Oneil Cruz called out on strikes.,R,L,R,CIN,PIT,S,NA,,0,1,2022,0.39,-0.17,0.37,2.76,NA,621028,NA,2,9,Top,NA,NA,NA,NA,519222,NA,NA,4.47255263636873,-119.720280415916,-1.32994916809464,2.81017008937007,24.1619024499016,-33.7996129155089,3.88,1.84,238,79.3,48,82.1,2542,6.2,663006,608652,519222,456781,663697,571657,676480,670770,669222,606157,54.26,NA,NA,NA,NA,NA,NA,NA,75,2,Slider,3,10,10,3,10,3,10,3,Infield shift,Standard,66,0,-0.062
CH,2022-09-14,85.6,-1.8,6.39,"Cruz, Oneil",665833,608652,,called_strike,NA,NA,NA,NA,4,Oneil Cruz called out on strikes.,R,L,R,CIN,PIT,S,NA,,0,0,2022,-1.16,1.17,-0.75,2.75,NA,621028,NA,2,9,Top,NA,NA,NA,NA,519222,NA,NA,4.8086357604166,-124.588008904156,-4.65967415066955,-13.0211691785743,25.8882275475478,-19.2994273602306,3.92,1.93,NA,NA,NA,85.6,1458,6.4,663006,608652,519222,456781,663697,571657,676480,670770,669222,606157,54.11,NA,NA,NA,NA,NA,NA,NA,75,1,Changeup,3,10,10,3,10,3,10,3,Infield shift,Standard,223,0,-0.046
CU,2022-09-14,81.4,3.73,5.39,"Cruz, Oneil",665833,666157,strikeout,swinging_strike,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,S,2,,3,2,2022,-1.41,0.03,-1.35,1.81,NA,621028,660636,1,2,Top,NA,NA,NA,NA,519222,NA,NA,-8.67198573808241,-118.325433004679,-1.47431222417876,-11.592978981136,22.5972103077756,-31.7900511740928,3.88,1.84,NA,NA,NA,81.2,2672,6.2,663006,666157,519222,456781,663697,571657,676480,670770,669222,606157,54.26,NA,NA,0,1,0,0,NA,10,6,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,296,0.045,-0.551
CU,2022-09-14,80,3.91,5.4,"Cruz, Oneil",665833,666157,,called_strike,NA,NA,NA,NA,4,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,S,NA,,3,1,2022,-1.3,0.53,-0.29,2.66,NA,621028,660636,1,2,Top,NA,NA,NA,NA,519222,NA,NA,-6.80190074370401,-116.377074003595,-0.333329886574348,-10.5335656763222,22.145290346618,-27.4896513015185,3.73,1.72,NA,NA,NA,79.9,2641,6.3,663006,666157,519222,456781,663697,571657,676480,670770,669222,606157,54.22,NA,NA,NA,NA,NA,NA,NA,10,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,291,0,-0.137
SI,2022-09-14,93.1,3.74,5.41,"Cruz, Oneil",665833,666157,,called_strike,NA,NA,NA,NA,6,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,S,NA,,3,0,2022,1.46,0.53,0.76,3.09,NA,621028,660636,1,2,Top,NA,NA,NA,NA,519222,NA,NA,-10.8483280068987,-135.246012206261,-1.34468831712969,20.3226278675425,28.9003149187946,-25.5164637636049,3.87,1.8,NA,NA,NA,93.1,2358,6.3,663006,666157,519222,456781,663697,571657,676480,670770,669222,606157,54.16,NA,NA,NA,NA,NA,NA,NA,10,4,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,114,0,-0.092
SI,2022-09-14,93.9,3.92,5.34,"Cruz, Oneil",665833,666157,,ball,NA,NA,NA,NA,12,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,2,0,2022,1.43,0.29,1.16,3.42,NA,621028,660636,1,2,Top,NA,NA,NA,NA,519222,NA,NA,-10.2885687467152,-136.390666823008,0.097277090759044,20.0968725236363,27.8514782584751,-28.8054486957878,3.79,1.81,NA,NA,NA,93.9,2365,6.2,663006,666157,519222,456781,663697,571657,676480,670770,669222,606157,54.26,NA,NA,NA,NA,NA,NA,NA,10,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,110,0,0.161
CU,2022-09-14,80,3.82,5.43,"Cruz, Oneil",665833,666157,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,1,0,2022,-1.19,0.25,-0.97,2.07,NA,621028,660636,1,2,Top,NA,NA,NA,NA,519222,NA,NA,-8.274037030057,-116.227458718147,-1.1393238100346,-9.2335934568609,22.0632817835278,-29.9172764923918,3.56,1.61,NA,NA,NA,79.6,2585,6.1,663006,666157,519222,456781,663697,571657,676480,670770,669222,606157,54.35,NA,NA,NA,NA,NA,NA,NA,10,2,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,301,0,0.086
FF,2022-09-14,92.8,3.93,5.39,"Cruz, Oneil",665833,666157,,ball,NA,NA,NA,NA,3,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,0,0,2022,1.35,0.96,0.32,3.72,NA,621028,660636,1,2,Top,NA,NA,NA,NA,519222,NA,NA,-12.1439573215687,-134.708734792677,-0.56788486828925,19.0638598549744,28.5508432092821,-20.5998142974003,3.77,1.68,NA,NA,NA,92.6,2069,6.2,663006,666157,519222,456781,663697,571657,676480,670770,669222,606157,54.27,NA,NA,NA,NA,NA,NA,NA,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,113,0,0.063
CH,2022-09-14,91.8,-2.59,5.85,"Cruz, Oneil",665833,669270,home_run,hit_into_play,NA,NA,NA,NA,4,Oneil Cruz homers (15) on a fly ball to left center field.   Michael Chavis scores.,R,L,R,CIN,PIT,X,NA,fly_ball,1,1,2022,-1.2,0.37,-0.59,2.85,NA,656308,NA,2,8,Top,65.25,49.57,NA,NA,519222,NA,NA,7.77667189188069,-133.471280182233,-2.55193558429197,-15.9666792353973,28.0970757402005,-27.4241698967584,3.88,1.84,398,106.6,28,93.2,1440,7.1,663006,669270,519222,456781,663697,571657,676480,670770,669222,606157,53.36,0.951,1.968,2,1,0,3,6,62,3,Changeup,2,4,4,2,6,2,6,2,Infield shift,Standard,225,-0.099,1.8
CH,2022-09-14,91.8,-2.22,5.89,"Cruz, Oneil",665833,669270,,ball,NA,NA,NA,NA,14,Oneil Cruz homers (15) on a fly ball to left center field.   Michael Chavis scores.,R,L,R,CIN,PIT,B,NA,,0,1,2022,-1.08,0.56,1.07,0.91,NA,656308,NA,2,8,Top,NA,NA,NA,NA,519222,NA,NA,10.7897008136648,-133.08303369958,-8.05298057542167,-15.002954549406,26.2741030114667,-24.0004741634568,3.85,1.8,NA,NA,NA,93,1447,7.1,663006,669270,519222,456781,663697,571657,676480,670770,669222,606157,53.45,NA,NA,NA,NA,NA,NA,NA,62,2,Changeup,2,4,4,2,4,2,4,2,Infield shift,Standard,217,0,0.03
SI,2022-09-14,97.3,-2.34,5.96,"Cruz, Oneil",665833,669270,,called_strike,NA,NA,NA,NA,11,Oneil Cruz homers (15) on a fly ball to left center field.   Michael Chavis scores.,R,L,R,CIN,PIT,S,NA,,0,0,2022,-1.3,0.91,-0.95,3.52,NA,656308,NA,2,8,Top,NA,NA,NA,NA,519222,NA,NA,6.80501349565404,-141.520531481762,-3.13472974334242,-18.9826520608504,31.726997869376,-19.4297552387479,3.96,1.9,NA,NA,NA,98.7,2295,7,663006,669270,519222,456781,663697,571657,676480,670770,669222,606157,53.45,NA,NA,NA,NA,NA,NA,NA,62,1,Sinker,2,4,4,2,4,2,4,2,Infield shift,Standard,219,0,-0.046
CH,2022-09-13,88.7,-1.08,6.05,"Cruz, Oneil",665833,570666,strikeout,swinging_strike,NA,NA,NA,NA,4,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,S,2,,3,2,2022,-1.07,0.66,-0.68,2.54,NA,NA,NA,1,5,Top,NA,NA,NA,NA,519222,NA,NA,3.15662892172472,-129.17659293952,-3.88188704828312,-12.6167574041533,27.1197098186459,-24.1526211658824,3.8,1.78,NA,NA,NA,87.6,1621,5.6,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.92,NA,NA,0,1,0,0,NA,33,6,Changeup,0,2,2,0,2,0,2,0,Infield shift,Standard,228,0.013,-0.207
SL,2022-09-13,84,-0.77,6.02,"Cruz, Oneil",665833,570666,,ball,NA,NA,NA,NA,14,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,B,NA,,2,2,2022,0.57,-0.18,2.49,0.11,NA,NA,NA,1,5,Top,NA,NA,NA,NA,519222,NA,NA,6.36818292347784,-122.034997830897,-6.86523568737877,4.43707668870297,23.9032911872576,-32.8448701795766,4.08,1.9,NA,NA,NA,83.2,2624,5.8,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.69,NA,NA,NA,NA,NA,NA,NA,33,5,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,13,0,0.073
CH,2022-09-13,88.4,-0.99,6.04,"Cruz, Oneil",665833,570666,,ball,NA,NA,NA,NA,14,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,B,NA,,1,2,2022,-1.04,0.73,0.12,1,NA,NA,NA,1,5,Top,NA,NA,NA,NA,519222,NA,NA,4.81590236427833,-128.496394990019,-7.62664146363755,-12.5130566374649,27.5695785897836,-22.7214286926328,4.11,1.87,NA,NA,NA,87.5,1613,5.8,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.66,NA,NA,NA,NA,NA,NA,NA,33,4,Changeup,0,2,2,0,2,0,2,0,Infield shift,Standard,224,0,0.023
CH,2022-09-13,87.1,-1.01,6.04,"Cruz, Oneil",665833,570666,,swinging_strike,NA,NA,NA,NA,7,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,S,NA,,1,1,2022,-1.1,0.84,-0.73,2.33,NA,NA,NA,1,5,Top,NA,NA,NA,NA,519222,NA,NA,2.87986287415277,-126.832266226941,-4.42499663872591,-12.4400519403096,27.0300979595265,-22.3961210754757,3.8,1.78,NA,NA,NA,86.1,1635,5.7,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.79,NA,NA,NA,NA,NA,NA,NA,33,3,Changeup,0,2,2,0,2,0,2,0,Infield shift,Standard,229,0,-0.036
SI,2022-09-13,94.5,-0.98,5.99,"Cruz, Oneil",665833,570666,,called_strike,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,S,NA,,1,0,2022,-1.28,1.04,-0.81,1.61,NA,NA,NA,1,5,Top,NA,NA,NA,NA,519222,NA,NA,3.26091447147157,-137.479719605036,-7.97531171830445,-17.0295993941836,29.8323123995551,-17.4540705195823,4.1,2.06,NA,NA,NA,93.5,2286,5.7,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.82,NA,NA,NA,NA,NA,NA,NA,33,2,Sinker,0,2,2,0,2,0,2,0,Infield shift,Standard,212,0,-0.031
SL,2022-09-13,83.6,-0.99,6.11,"Cruz, Oneil",665833,570666,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,B,NA,,0,0,2022,0.5,-0.24,-0.08,1.03,NA,NA,NA,1,5,Top,NA,NA,NA,NA,519222,NA,NA,1.0926210971197,-121.861801498757,-4.83236503390992,4.82918698806123,22.585948944356,-33.8403687520149,4.16,2.01,NA,NA,NA,83,2562,5.7,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.8,NA,NA,NA,NA,NA,NA,NA,33,1,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,10,0,0.023
SL,2022-09-13,82.1,-1.44,5.9,"Cruz, Oneil",665833,570666,walk,ball,NA,NA,NA,NA,13,Oneil Cruz walks.   Michael Chavis to 2nd.,R,L,R,CIN,PIT,B,NA,,3,2,2022,0.3,-0.39,-1.22,2.42,NA,NA,656308,2,3,Top,NA,NA,NA,NA,519222,NA,NA,-0.0758571564203773,-119.642866081958,-0.663308799115108,2.89428822306405,21.2332435166992,-36.0565496423588,3.93,1.87,NA,NA,NA,81.3,2525,5.5,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.98,NA,NA,0.7,1,0,0,NA,16,6,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,46,-0.022,0.19
SL,2022-09-13,81.9,-1,6.09,"Cruz, Oneil",665833,570666,,ball,NA,NA,NA,NA,14,Oneil Cruz walks.   Michael Chavis to 2nd.,R,L,R,CIN,PIT,B,NA,,2,2,2022,0.21,-0.53,0.57,0.67,NA,NA,656308,2,3,Top,NA,NA,NA,NA,519222,NA,NA,3.10947761086848,-119.322221664096,-4.68361156578811,1.42421762164979,21.5901039459131,-36.6326757306885,3.99,1.95,NA,NA,NA,81.2,2457,5.6,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.86,NA,NA,NA,NA,NA,NA,NA,16,5,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,17,0,0.069
SL,2022-09-13,81.8,-1.35,5.98,"Cruz, Oneil",665833,570666,,called_strike,NA,NA,NA,NA,13,Oneil Cruz walks.   Michael Chavis to 2nd.,R,L,R,CIN,PIT,S,NA,,2,1,2022,0.38,-0.31,-0.84,2.73,NA,NA,656308,2,3,Top,NA,NA,NA,NA,519222,NA,NA,0.435721601462009,-119.248503797917,-0.299947377527675,3.58670670125457,18.9842483536685,-35.2651592645163,3.93,1.87,NA,NA,NA,81.4,2468,5.5,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.96,NA,NA,NA,NA,NA,NA,NA,16,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,41,0,-0.05
FF,2022-09-13,97.9,-1.67,5.96,"Cruz, Oneil",665833,664871,single,hit_into_play,NA,NA,NA,NA,8,Oneil Cruz singles on a ground ball to right fielder Aristides Aquino.   Tyler Heineman to 2nd.,R,L,R,CIN,PIT,X,9,ground_ball,1,1,2022,-0.25,1.21,-0.02,2.16,NA,NA,623168,2,8,Top,162.13,116.14,NA,NA,519222,NA,NA,5.04960869593714,-142.39633385158,-7.62075656735106,-4.55336850707959,32.52530910171,-14.1686436111232,3.8,1.78,8,112.9,-15,98.6,2177,6.7,663158,664871,519222,668715,663697,571657,676480,641584,669222,606157,53.79,0.237,0.213,0.9,1,1,0,2,64,3,4-Seam Fastball,1,5,5,1,5,1,5,1,Infield shift,Standard,193,-0.002,0.297
FF,2022-09-13,97.4,-1.54,5.99,"Cruz, Oneil",665833,664871,,ball,NA,NA,NA,NA,14,Oneil Cruz singles on a ground ball to right fielder Aristides Aquino.   Tyler Heineman to 2nd.,R,L,R,CIN,PIT,B,NA,,0,1,2022,-0.12,1.39,1,1.31,NA,NA,623168,2,8,Top,NA,NA,NA,NA,519222,NA,NA,7.13995359438701,-141.425939992851,-10.2934330479735,-3.28184676378073,32.1794832962458,-11.2811864172972,4.19,1.9,NA,NA,NA,98,2251,6.7,663158,664871,519222,668715,663697,571657,676480,641584,669222,606157,53.77,NA,NA,NA,NA,NA,NA,NA,64,2,4-Seam Fastball,1,5,5,1,5,1,5,1,Infield shift,Standard,189,0,0.026
SI,2022-09-13,93.3,-1.1,5.98,"Cruz, Oneil",665833,570666,,ball,NA,NA,NA,NA,13,Oneil Cruz walks.   Michael Chavis to 2nd.,R,L,R,CIN,PIT,B,NA,,1,1,2022,-1.26,0.8,-0.71,1.15,NA,NA,656308,2,3,Top,NA,NA,NA,NA,519222,NA,NA,3.7154632813438,-135.680179591824,-8.36654288575464,-16.3628752040028,27.0034263934496,-20.702226047358,4.11,2.01,NA,NA,NA,92.6,2224,5.7,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.79,NA,NA,NA,NA,NA,NA,NA,16,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,214,0,0.029
CU,2022-09-13,81.4,-1.85,5.83,"Cruz, Oneil",665833,664871,,called_strike,NA,NA,NA,NA,8,Oneil Cruz singles on a ground ball to right fielder Aristides Aquino.   Tyler Heineman to 2nd.,R,L,R,CIN,PIT,S,NA,,0,0,2022,0.93,-1.06,0.07,1.75,NA,NA,623168,2,8,Top,NA,NA,NA,NA,519222,NA,NA,2.54214851444503,-118.528705730186,-0.489692550750537,8.18545445632683,24.1197378150111,-42.2324487662091,4.02,1.72,NA,NA,NA,81.8,2217,6.7,663158,664871,519222,668715,663697,571657,676480,641584,669222,606157,53.83,NA,NA,NA,NA,NA,NA,NA,64,1,Curveball,1,5,5,1,5,1,5,1,Infield shift,Standard,31,0,-0.035
CH,2022-09-13,87.4,-1.17,6.04,"Cruz, Oneil",665833,570666,,ball,NA,NA,NA,NA,13,Oneil Cruz walks.   Michael Chavis to 2nd.,R,L,R,CIN,PIT,B,NA,,0,1,2022,-1.05,0.72,-1.38,2.04,NA,NA,656308,2,3,Top,NA,NA,NA,NA,519222,NA,NA,1.63087604314901,-127.287253453341,-4.99634892344313,-11.7611180311903,23.0471870247221,-23.5917337771786,4.08,1.92,NA,NA,NA,86.9,1686,5.7,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.84,NA,NA,NA,NA,NA,NA,NA,16,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,228,0,0.026
SI,2022-09-13,92.5,-0.94,6.02,"Cruz, Oneil",665833,570666,,called_strike,NA,NA,NA,NA,13,Oneil Cruz walks.   Michael Chavis to 2nd.,R,L,R,CIN,PIT,S,NA,,0,0,2022,-1.3,0.8,-0.84,2.13,NA,NA,656308,2,3,Top,NA,NA,NA,NA,519222,NA,NA,3.02668103971937,-134.622660705581,-5.8130387431778,-16.4488717036519,28.2278084857654,-21.3565072806028,4.16,1.98,NA,NA,NA,91.5,2220,5.6,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,54.92,NA,NA,NA,NA,NA,NA,NA,16,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,209,0,-0.035
SL,2022-09-13,81.2,3.67,5.26,"Cruz, Oneil",665833,665665,strikeout,swinging_strike,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,S,2,,3,2,2022,-0.39,0.45,-0.4,1.6,NA,NA,NA,0,4,Top,NA,NA,NA,NA,642020,NA,NA,-8.35532232626294,-118.000358817884,-2.44303897824191,-2.21817996704828,20.992795184407,-27.7358477729562,3.82,1.79,NA,NA,NA,81.4,2519,6.3,663106,665665,642020,456781,664670,668715,608703,670770,656413,606157,54.15,NA,NA,0,1,0,0,NA,20,6,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,257,0.027,-0.299
CH,2022-09-13,88.1,-2.38,5.97,"Cruz, Oneil",665833,642659,field_out,hit_into_play,NA,NA,NA,NA,7,"Oneil Cruz grounds out, shortstop Matt Reynolds to first baseman Donovan Solano.",R,L,R,CIN,PIT,X,6,ground_ball,1,1,2022,-1.3,0.39,-0.71,1.81,NA,NA,NA,2,6,Top,139.71,153.11,NA,NA,642020,NA,NA,6.76365136308199,-128.099218291453,-4.84689663438854,-15.7176000756029,24.670872562892,-27.1010395840326,3.82,1.79,26,86.9,-3,88.5,1834,6.4,663106,642659,642020,456781,664670,668715,608703,670770,656413,606157,54.1,0.183,0.165,0,1,0,0,2,37,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,229,0.016,-0.093
CH,2022-09-13,87.8,-2.38,5.91,"Cruz, Oneil",665833,642659,,called_strike,NA,NA,NA,NA,8,"Oneil Cruz grounds out, shortstop Matt Reynolds to first baseman Donovan Solano.",R,L,R,CIN,PIT,S,NA,,1,0,2022,-1.24,0.34,0.17,1.88,NA,NA,NA,2,6,Top,NA,NA,NA,NA,642020,NA,NA,8.74337983419514,-127.596474901594,-4.33244908799492,-15.3081887918782,25.7168872317764,-27.8030973106138,3.89,1.85,NA,NA,NA,88,1898,6.5,663106,642659,642020,456781,664670,668715,608703,670770,656413,606157,54.04,NA,NA,NA,NA,NA,NA,NA,37,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,238,0,-0.021
SL,2022-09-13,82.2,3.37,5.11,"Cruz, Oneil",665833,665665,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,2,2,2022,-0.31,0.32,-1.54,2.04,NA,NA,NA,0,4,Top,NA,NA,NA,NA,642020,NA,NA,-10.5740160006573,-119.384393352869,-1.077962442838,-1.2343500116708,20.1289965913771,-29.1295974679944,3.9,1.85,NA,NA,NA,83,2412,6.6,663106,665665,642020,456781,664670,668715,608703,670770,656413,606157,53.88,NA,NA,NA,NA,NA,NA,NA,20,5,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,192,0,0.103
SL,2022-09-13,85.2,-2.65,5.65,"Cruz, Oneil",665833,642659,,ball,NA,NA,NA,NA,13,"Oneil Cruz grounds out, shortstop Matt Reynolds to first baseman Donovan Solano.",R,L,R,CIN,PIT,B,NA,,0,0,2022,0.12,0.34,-1.03,2.58,NA,NA,NA,2,6,Top,NA,NA,NA,NA,642020,NA,NA,3.56283747575418,-124.141890432858,-1.58824600189552,0.566814745722422,24.8472130468294,-28.5512907222792,3.96,1.91,NA,NA,NA,85.3,2282,6.3,663106,642659,642020,456781,664670,668715,608703,670770,656413,606157,54.22,NA,NA,NA,NA,NA,NA,NA,37,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,178,0,0.015
SL,2022-09-13,81.9,3.34,5.2,"Cruz, Oneil",665833,665665,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,1,2,2022,-0.46,0.2,-1.98,0.17,NA,NA,NA,0,4,Top,NA,NA,NA,NA,642020,NA,NA,-11.1831641729356,-118.781634774732,-5.14997056092211,-2.12785885518868,23.3753746515401,-29.4606322959904,3.86,1.82,NA,NA,NA,82.2,2528,6.7,663106,665665,642020,456781,664670,668715,608703,670770,656413,606157,53.78,NA,NA,NA,NA,NA,NA,NA,20,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,275,0,0.037
FF,2022-09-13,92.1,3.23,5.3,"Cruz, Oneil",665833,665665,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,0,2,2022,1.21,1.02,-1.78,1.45,NA,NA,NA,0,4,Top,NA,NA,NA,NA,642020,NA,NA,-15.3244930737033,-133.155388269012,-6.09862706070984,17.6133817869542,27.8971011761637,-18.7398246733524,4,1.85,NA,NA,NA,92,2369,6.5,663106,665665,642020,456781,664670,668715,608703,670770,656413,606157,53.96,NA,NA,NA,NA,NA,NA,NA,20,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,111,0,0.017
SL,2022-09-13,81.6,3.48,5.2,"Cruz, Oneil",665833,665665,,swinging_strike,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,S,NA,,0,1,2022,-0.3,0.36,-1.08,1.93,NA,NA,NA,0,4,Top,NA,NA,NA,NA,642020,NA,NA,-9.69612591531773,-118.616902985562,-1.48264294324133,-1.10447574644972,21.3376229074285,-28.7310684135542,3.82,1.79,NA,NA,NA,81.9,2572,6.4,663106,665665,642020,456781,664670,668715,608703,670770,656413,606157,54.09,NA,NA,NA,NA,NA,NA,NA,20,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,248,0,-0.046
SL,2022-09-13,81.5,3.6,5.18,"Cruz, Oneil",665833,665665,,called_strike,NA,NA,NA,NA,4,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,S,NA,,0,0,2022,-0.23,0.43,-0.54,2.74,NA,NA,NA,0,4,Top,NA,NA,NA,NA,642020,NA,NA,-8.86562829214626,-118.551340071009,0.203391890034628,-0.674594514399813,20.0387635248317,-28.3212475107364,4.12,1.98,NA,NA,NA,81.8,2510,6.3,663106,665665,642020,456781,664670,668715,608703,670770,656413,606157,54.24,NA,NA,NA,NA,NA,NA,NA,20,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,251,0,-0.034
SL,2022-09-13,85.8,-2.18,4.76,"Cruz, Oneil",665833,664747,strikeout,swinging_strike,NA,NA,NA,NA,6,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,S,2,,3,2,2022,0.71,0.27,0.8,2.52,NA,NA,NA,0,9,Top,NA,NA,NA,NA,519222,NA,NA,5.77640509524819,-125.050072953871,0.355164561016724,6.45468000854945,22.2400499858775,-29.5807132151658,3.82,1.79,NA,NA,NA,88.6,2838,7.7,663106,664747,519222,456781,663697,668715,608703,664670,656413,606157,52.82,NA,NA,0,1,0,0,NA,56,7,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,96,0.016,-0.299
SL,2022-09-13,86.7,-2.01,4.73,"Cruz, Oneil",665833,664747,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,B,NA,,2,2,2022,0.68,0.34,-0.8,1.14,NA,NA,NA,0,9,Top,NA,NA,NA,NA,519222,NA,NA,1.54440803523126,-126.491072589207,-3.28464796056946,7.12035589938443,20.9454628950788,-28.1050094654308,3.76,1.75,NA,NA,NA,89.4,2808,7.4,663106,664747,519222,456781,663697,668715,608703,664670,656413,606157,53.13,NA,NA,NA,NA,NA,NA,NA,56,6,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,101,0,0.103
SL,2022-09-13,82.5,-1.25,6.03,"Cruz, Oneil",665833,570666,strikeout,called_strike,NA,NA,NA,NA,13,Oneil Cruz called out on strikes.,R,L,R,CIN,PIT,S,2,,3,2,2022,0.5,-0.44,-0.7,1.44,NA,NA,NA,0,1,Top,NA,NA,NA,NA,519222,NA,NA,0.284119033234071,-120.212077708647,-3.10009947533712,4.84547158681861,21.6402039616645,-36.1020649165232,3.92,1.92,NA,NA,NA,81.7,2553,5.5,663158,570666,519222,668715,663697,571657,676480,641584,669222,606157,55.02,NA,NA,0,1,0,0,NA,1,6,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,27,0.022,-0.299
FF,2022-09-13,96.5,-2.04,4.66,"Cruz, Oneil",665833,664747,,ball,NA,NA,NA,NA,14,Oneil Cruz strikes out swinging.,R,L,R,CIN,PIT,B,NA,,1,2,2022,-0.66,0.89,1.27,1.4,NA,NA,NA,0,9,Top,NA,NA,NA,NA,519222,NA,NA,10.5560764300042,-140.203269877276,-5.29810609239761,-10.8427184352478,28.0982167420616,-19.410832388119,3.91,1.84,NA,NA,NA,99.2,2740,7.6,663106,664747,519222,456781,663697,668715,608703,664670,656413,606157,52.86,NA,NA,NA,NA,NA,NA,NA,56,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,234,0,0.037
